random_type;p_value
c;8,38886372637532e-02
c;7,05807555354642e-01
c;4,05620367787477e-03
c;3,15365396033894e-01
c;6,97099350305077e-01
c;6,85983711778139e-02
c;3,94353751843482e-02
c;5,94015872411558e-01
c;9,36279445644966e-01
c;5,04707932390475e-01
c;6,98117632363490e-01
c;3,23487409416570e-01
c;9,24031306523168e-01
c;9,28354938276826e-01
c;4,93894489625244e-01
c;8,02807951145708e-01
c;6,51650317611526e-01
c;5,50495458278193e-01
c;1,64599065869938e-01
c;9,17519150564859e-01
c;4,09413473592624e-02
c;8,65009458814914e-02
c;8,00161815085020e-04
c;9,34991264609520e-01
c;9,28064003575347e-01
c;9,09476537624640e-01
c;3,46300329560691e-01
c;2,55801403804515e-01
c;2,97818849221421e-01
c;2,50641853720840e-01
c;8,50551449063629e-03
c;7,85288303775044e-01
c;6,66959179247684e-01
c;4,98501551015348e-01
c;7,89124783322965e-03
c;8,03880551537305e-01
c;2,69463810574498e-02
c;3,95293614458743e-01
c;1,19603205225340e-01
c;4,48913113077926e-01
c;1,76151226783412e-01
c;6,37701042337871e-01
c;2,69946807439519e-01
c;2,13450561933492e-02
c;2,51773509054127e-01
c;2,73681058427983e-02
c;6,92727521418072e-01
c;4,11182379032213e-01
c;1,75035367464564e-02
c;6,66558959130909e-01
c;6,49411748157442e-01
c;7,18073367317835e-01
c;2,99319861725556e-01
c;2,66994929911412e-01
c;4,21387825869130e-01
c;5,69948857542915e-01
c;4,57761817523302e-01
c;1,28718870430363e-01
c;5,78173008728663e-01
c;3,35481206542121e-01
c;9,50478576063148e-01
c;4,26212420172006e-01
c;5,76086011583875e-01
c;9,20756590176031e-01
c;6,08591124766618e-01
c;5,04009468667372e-01
c;7,01396020798291e-01
c;9,47395849475216e-02
c;5,14564526025423e-01
c;7,80034531566712e-02
c;4,52472114573039e-01
c;4,80578140359853e-01
c;4,69424604839717e-01
c;7,97394228799773e-01
c;3,10083082891977e-01
c;8,02871286281833e-01
c;1,07531413850563e-01
c;8,49012500434517e-01
c;7,51168355219347e-01
c;3,50488133632196e-01
c;1,13273818800428e-01
c;3,51188353477466e-02
c;5,42258586298015e-01
c;6,32725908403138e-01
c;9,17221790301812e-01
c;2,81043572736884e-01
c;7,48492223620750e-01
c;5,17058554316563e-01
c;8,51673515984177e-01
c;1,16911823340701e-01
c;9,37749641269624e-01
c;1,01572114526033e-01
c;1,28294925191962e-01
c;7,78108697647698e-01
c;7,47834607726765e-01
c;8,18814053497263e-01
c;9,13515256691112e-01
c;1,91568286861512e-01
c;2,77865394039066e-01
c;6,10116474913967e-01
c;8,62765007353437e-01
c;5,82815437415453e-01
c;7,77718765199504e-01
c;3,43359046269804e-01
c;6,18588331296414e-01
c;1,78603249724619e-01
c;1,98217474048593e-01
c;6,68316359568764e-02
c;2,35715988875486e-01
c;3,55493699859844e-01
c;1,39665359895164e-01
c;1,42060906990978e-01
c;9,90506976847265e-02
c;8,49467698338917e-01
c;5,55991807607828e-01
c;2,48678524900107e-01
c;6,06904772037923e-01
c;2,91119978667581e-02
c;1,70119801259357e-04
c;9,57321831473725e-01
c;4,67750578998170e-02
c;4,67832973423068e-01
c;2,41855693830605e-02
c;6,10622624606721e-01
c;4,26492619880481e-01
c;9,43963327063422e-01
c;9,11143168236034e-01
c;2,05292243634846e-01
c;2,54004125400244e-01
c;1,68320707331771e-01
c;9,14087558131820e-01
c;3,34725721010440e-01
c;1,95389352970085e-01
c;3,00578304014118e-01
c;9,24308123807972e-01
c;5,79490053563183e-01
c;5,13959875655828e-01
c;2,13180473012629e-01
c;3,00369538232942e-01
c;6,18007694390235e-01
c;3,06082413733043e-02
c;7,41015509081541e-01
c;1,54921559063165e-02
c;1,52261967400794e-02
c;6,38928831660945e-01
c;8,89189914429135e-01
c;6,40715275737226e-01
c;4,30357516386261e-01
c;8,82377410243586e-01
c;3,78222261726801e-02
c;6,02546726551938e-01
c;5,38166199153220e-01
c;9,13857942440337e-01
c;1,77759593861065e-01
c;5,99287338520399e-01
c;8,78675164848780e-01
c;1,75457702895952e-01
c;9,24814797570091e-01
c;2,92371172376287e-03
c;4,44479472259998e-01
c;4,44528266233211e-01
c;2,01629453452166e-01
c;9,12976439761434e-01
c;1,18931016000437e-01
c;4,38634910645742e-01
c;7,60117168394304e-01
c;2,75949191457606e-01
c;5,89779748191949e-02
c;3,30206153566651e-01
c;7,54075052314954e-01
c;1,87794598481465e-03
c;6,57880783425201e-01
c;1,15319707112921e-01
c;7,24895289357498e-01
c;1,79150095462769e-01
c;8,46424699599351e-01
c;9,49559617898823e-01
c;2,93014433262066e-02
c;6,47662622337906e-02
c;4,77731813274294e-01
c;3,31976651053313e-01
c;1,06178332070917e-01
c;3,19388156563709e-01
c;9,66764638780203e-01
c;4,54575605763491e-01
c;2,55204164687615e-01
c;2,90488804081917e-02
c;4,22394232304939e-01
c;2,83437662827103e-01
c;6,98297451557469e-02
c;7,76369136398765e-01
c;5,50866350122081e-02
c;9,03157130282476e-01
c;4,48384780227641e-02
c;5,43019375540085e-01
c;8,69416227941883e-02
c;9,46049665207451e-01
c;5,50448913999759e-01
c;5,23174142514269e-01
c;4,09404842893676e-02
c;1,13732508636448e-01
c;1,13429271931624e-01
c;8,35134544700282e-01
c;7,27778107732696e-01
c;5,59895768408789e-01
c;1,14207862076117e-01
c;1,29822505883202e-01
c;3,97648818671995e-01
c;1,73754644992680e-01
c;8,91775439265881e-01
c;7,87239082694267e-01
c;9,85105656168826e-03
c;5,13939230714116e-01
c;4,38722439727376e-01
c;8,74161193556399e-01
c;1,09682719922410e-01
c;5,64644995634744e-02
c;7,39765120709142e-01
c;1,57791202998335e-01
c;1,50137007540878e-02
c;5,81799659635815e-01
c;1,74960598258224e-01
c;6,35627409080564e-01
c;8,68160008455057e-01
c;9,55780286883199e-01
c;2,68158774781733e-01
c;4,86929795534412e-01
c;4,35718639701566e-01
c;4,58774230226766e-01
c;4,89946216423427e-01
c;6,43203889982227e-01
c;4,76835672094509e-01
c;6,55921075279709e-02
c;2,63807024072220e-01
c;3,35061947403146e-01
c;4,46295918399015e-01
c;6,35133099084819e-01
c;9,92151693419849e-01
c;2,79335327793582e-01
c;4,12664528698723e-01
c;5,91878882271236e-01
c;8,64654157886524e-01
c;3,62206707531187e-01
c;9,94729970636223e-01
c;6,55095631640273e-01
c;5,99551556067844e-01
c;2,99580115474315e-03
c;1,37054221086499e-01
c;9,67202116602606e-02
c;3,35287149349754e-01
c;9,13664559970318e-01
c;3,09629202782743e-01
c;9,09276548435271e-02
c;9,60308411054613e-01
c;8,03763116170202e-01
c;2,98277264822426e-01
c;1,22839647118408e-02
c;6,55885297730704e-01
c;3,05749663117201e-01
c;9,10023725179521e-02
c;2,00468415153693e-01
c;5,44516420029223e-01
c;7,05915390187789e-01
c;5,06215205602532e-01
c;2,28527184449453e-01
c;2,01595606354937e-01
c;5,02205406878997e-02
c;9,84121612767766e-01
c;2,27768889701169e-01
c;1,05483857825330e-01
c;9,11377069316794e-01
c;9,68256811136915e-01
c;4,37179055489667e-01
c;4,20614755497157e-02
c;5,99925316693607e-01
c;8,23817631267650e-01
c;7,33362096879107e-01
c;3,52872256831903e-01
c;8,40669621705214e-01
c;5,80444426730315e-01
c;5,55141142695290e-02
c;4,67656562276504e-01
c;6,76094134999213e-01
c;8,62079355056137e-01
c;5,48046292751367e-01
c;3,23442319542379e-01
c;9,24824364873919e-01
c;4,29025643340659e-01
c;4,96518138194502e-01
c;4,15177263709820e-01
c;5,71915628535596e-01
c;2,40307752116469e-03
c;6,09576339814734e-02
c;8,14738729571561e-01
c;7,70484018860419e-01
c;2,26566471015572e-01
c;1,68757667751733e-01
c;7,36449402104396e-01
c;3,40916722538693e-01
c;7,61543059496873e-01
c;3,43610366578826e-01
c;8,13730590899602e-01
c;9,68467633212589e-01
c;3,78988801474565e-01
c;7,11244181844691e-01
c;8,19080081053777e-01
c;8,75062363151233e-03
c;7,28964943253862e-01
c;5,25637818405576e-01
c;4,79138858178529e-01
c;3,23870545622896e-01
c;5,15193167321772e-01
c;1,79822665242813e-01
c;8,97857432048874e-01
c;2,02471725209399e-01
c;3,15496111751937e-01
c;9,37508832073745e-01
c;1,40140955987039e-01
c;6,96802232762671e-01
c;2,22689323789863e-01
c;6,52029645752177e-01
c;3,05209053332866e-01
c;1,85309686091463e-01
c;9,56860088553363e-01
c;3,24761914430291e-01
c;1,10475922589437e-01
c;6,41445382080376e-01
c;4,25921242043296e-01
c;1,88871961793310e-01
c;4,43800792706692e-01
c;7,29451239282168e-01
c;5,35362713346190e-01
c;6,41486053808627e-02
c;2,87778297158672e-01
c;8,37751344873317e-01
c;1,75819339986646e-01
c;9,56553397589975e-01
c;9,77202698737670e-01
c;1,35261966032923e-01
c;2,68209950750705e-01
c;1,76017427614956e-01
c;3,42495322672650e-01
c;3,77387066679812e-01
c;6,39387696830936e-01
c;5,17831394465653e-01
c;8,50027034890630e-02
c;8,19286892319535e-01
c;9,03806642990071e-01
c;7,17007298436207e-01
c;8,92271934315144e-01
c;8,10604568772754e-01
c;3,75361422972720e-01
c;7,80706126718256e-01
c;7,80545332132527e-02
c;3,03091463607131e-01
c;2,39396342336054e-01
c;8,49002076832106e-01
c;1,53119059431438e-01
c;5,06601101826970e-01
c;2,63027428350227e-01
c;5,67461946890003e-01
c;6,73360620031996e-01
c;6,07356862763474e-03
c;6,34370919401176e-01
c;9,21649530045128e-01
c;6,17810246607861e-01
c;1,23724565571481e-01
c;8,87155333124546e-01
c;5,91678981022008e-01
c;8,06454406254646e-01
c;7,45667218169084e-01
c;5,12930185419048e-01
c;2,36154133022179e-01
c;8,98662975834468e-01
c;5,28800849427824e-01
c;2,20114444510850e-01
c;6,41417287258262e-01
c;7,94292524836567e-01
c;3,13435858089592e-01
c;2,48836065414704e-01
c;5,09771555297443e-01
c;4,74900042209224e-01
c;6,93092607993477e-01
c;1,24433194426976e-01
c;6,28277395575680e-01
c;4,33760900225291e-01
c;1,27359897528881e-01
c;1,78677084347967e-01
c;1,82544062370858e-03
c;4,16278525687079e-01
c;2,70578936018873e-01
c;3,46360500839104e-02
c;4,74591560504297e-01
c;1,32359612098830e-01
c;6,60073136429543e-01
c;7,27114726074722e-01
c;1,04157783797264e-01
c;3,93483012059667e-01
c;9,00393086858103e-02
c;8,53034217249932e-01
c;4,50565443325074e-01
c;6,67808945856311e-01
c;8,46290714746102e-01
c;5,76812659909788e-01
c;7,81789538178296e-01
c;1,16628595912138e-01
c;6,67903439183237e-01
c;2,59229479596325e-01
c;1,76717609327156e-02
c;7,67871048551063e-01
c;3,78349862548012e-02
c;1,22471228965178e-01
c;3,45821883993938e-01
c;1,84270008971618e-01
c;3,00871495415808e-01
c;2,11295242475422e-01
c;3,06869941581330e-01
c;2,18699402952803e-01
c;7,02282876475248e-01
c;1,74331711022738e-01
c;7,72506494470173e-01
c;1,82334871673590e-01
c;2,55128513145768e-01
c;1,68026989511507e-01
c;8,66600646842310e-01
c;4,97468531703119e-01
c;3,86988365366795e-01
c;6,46279191430635e-02
c;1,69682252161935e-01
c;3,28899787598083e-01
c;5,06429735589397e-01
c;6,04782162584448e-02
c;3,59867084927957e-01
c;1,65983398252713e-01
c;6,96917925338511e-03
c;3,67763157466357e-01
c;3,13751047461446e-01
c;7,61603748089579e-01
c;2,02657858864227e-02
c;2,68895246394950e-01
c;2,27483202477483e-01
c;3,53775644001883e-02
c;7,63269303062564e-01
c;7,68996048115580e-01
c;4,70378049783868e-01
c;6,82288387273996e-01
c;5,10894905747955e-01
c;8,63826360932602e-01
c;8,52708000568656e-01
c;1,13765376561195e-02
c;7,88310091597324e-02
c;4,67645428869377e-03
c;8,82751245545654e-01
c;6,00040111555265e-01
c;1,24265151117217e-01
c;9,78233312823894e-01
c;2,59177484627111e-02
c;4,25692456031428e-01
c;3,35735962162048e-01
c;1,37889649624688e-01
c;8,50896352011535e-01
c;4,98181196335541e-01
c;8,61441997336536e-01
c;9,96124370757497e-01
c;6,18940310499527e-01
c;6,56439113942405e-01
c;2,73414013999585e-01
c;6,99895068034387e-01
c;2,38337787859782e-02
c;7,35122585333218e-01
c;7,56537126213805e-01
c;9,96120664160047e-01
c;3,69094588048246e-01
c;4,08544756605860e-01
c;8,37790089719776e-01
c;8,92111481416353e-01
c;9,13469248569183e-01
c;8,89393560585863e-01
c;1,91157698864600e-01
c;8,97209779630024e-01
c;1,70464678009815e-01
c;3,50519012615396e-01
c;8,14900309945288e-01
c;8,76926629680909e-01
c;8,98441170552241e-01
c;7,64633633740637e-01
c;3,88658475272286e-01
c;2,69794620498731e-01
c;3,78557894241836e-01
c;1,96168664746195e-01
c;8,34975037430030e-01
c;6,12095328100313e-01
c;5,47655194903628e-01
c;8,34093090702155e-01
c;3,96138865005937e-01
c;2,13862831699777e-01
c;1,22688135933354e-03
c;3,04739208688647e-02
c;1,27207083814513e-01
c;7,12015176244945e-01
c;5,57144513797617e-01
c;7,50636345932651e-01
c;4,47490947727995e-01
c;7,88396813457241e-01
c;2,71174283749448e-01
c;7,81631745974378e-01
c;5,65402922448260e-02
c;4,73951900753239e-01
c;6,29324515769757e-01
c;3,42880594968737e-01
c;4,62875489708289e-01
c;4,75352265127876e-02
c;1,22053329721625e-01
c;3,31457757724269e-01
c;8,37367367737144e-01
c;1,22700371456222e-01
c;2,65969346358588e-01
c;4,42728538603356e-01
c;8,20908999148976e-01
c;2,96853829025933e-01
c;9,20816013103904e-01
c;5,76655381856560e-01
c;1,39598192407447e-01
c;4,01806510316882e-01
c;6,22216983855667e-04
c;1,99676468530630e-01
c;9,11997982773671e-01
c;1,62747891040635e-01
c;4,20874415496414e-01
c;3,47726439918163e-01
c;6,62526838799462e-01
c;7,58521079214202e-01
c;9,95886989010150e-01
c;6,70247908782925e-01
c;3,45171709582390e-01
c;2,56114565208147e-03
c;8,09324358737293e-02
c;4,54461744368280e-02
c;8,95136360045501e-01
c;7,45253659048582e-01
c;4,64668400708584e-01
c;2,24549933611701e-01
c;6,01495619692204e-01
c;8,22470496291509e-01
c;8,06714260406574e-01
c;4,38386955754217e-01
c;6,29540214764250e-01
c;4,44377599627174e-01
c;8,88409979978604e-02
c;2,37269150433143e-01
c;5,37781450231847e-01
c;9,00706714318272e-01
c;5,59380080266945e-01
c;8,39754126557004e-01
c;3,75846692989829e-01
c;4,92647836436778e-01
c;7,36750754641052e-01
c;1,68885462088445e-02
c;6,38124063962544e-01
c;9,94731609548991e-01
c;3,32677341978288e-02
c;3,12563241528168e-01
c;4,49176477125576e-01
c;7,13773592062142e-01
c;1,83343650952298e-01
c;9,52232795888705e-02
c;9,58041360964474e-01
c;1,13271765604114e-01
c;7,02679369066182e-02
c;5,45629867189575e-02
c;1,54185270052777e-01
c;1,44118263816414e-01
c;2,01922961184665e-01
c;8,14051769119294e-01
c;4,24572421797728e-01
c;9,65662967284612e-01
c;6,38586026464952e-01
c;6,14677862201724e-02
c;4,02082085829913e-01
c;5,54377072559811e-01
c;2,70897040067128e-01
c;3,00459854592425e-01
c;4,19681081840361e-02
c;5,95049613219767e-01
c;9,46874304432849e-01
c;7,74734233397778e-01
c;1,25760432976924e-01
c;5,54040369620928e-01
c;6,73481283089113e-01
c;6,31101398883580e-01
c;8,27639929696802e-01
c;5,67926745795149e-01
c;6,86381501027117e-01
c;6,21002236046717e-01
c;2,37810464006839e-01
c;5,48224070557072e-01
c;7,01658049637168e-01
c;6,18358266463167e-01
c;8,27534348200918e-01
c;4,49992334655588e-01
c;1,49246156757653e-01
c;9,08020920718033e-01
c;5,12797553140222e-01
c;5,81611960000569e-01
c;4,08052663164131e-03
c;4,39638067599151e-01
c;9,17177016556872e-02
c;7,70376308696567e-01
c;4,74494148451118e-01
c;4,91988000133416e-02
c;2,96050256945512e-02
c;5,85882220488524e-02
c;8,93519189267136e-01
c;6,51754427391149e-01
c;2,66280368145843e-02
c;6,25425619322405e-01
c;7,35783294106618e-01
c;3,23063095724428e-02
c;2,57660964459270e-01
c;8,47466688965054e-01
c;4,21622590551295e-01
c;8,17974206816608e-01
c;9,38756082389625e-01
c;8,52595997133589e-01
c;5,18966321635087e-01
c;8,51471954253630e-01
c;1,64367837520103e-01
c;7,67559540652715e-01
c;2,75438724597153e-01
c;9,72693519842885e-02
c;5,36969411245410e-01
c;3,15123870358274e-01
c;9,15405069179323e-01
c;2,97168325401787e-01
c;1,98470604260387e-01
c;6,06836285397107e-01
c;6,66677293462617e-01
c;7,66191420969370e-01
c;3,04984791646807e-01
c;3,21418788238087e-01
c;1,25984045862866e-01
c;7,49932216245157e-01
c;2,45722397655211e-01
c;6,72580273443392e-01
c;6,73416878275833e-02
c;6,44949808856646e-01
c;2,11667412163272e-01
c;9,31448143599696e-01
c;2,36614322241147e-02
c;4,29920288711884e-01
c;1,25543851727505e-01
c;7,35317561371966e-01
c;2,32679265297238e-01
c;6,16511532401633e-01
c;4,90586674249455e-01
c;3,18959889204022e-01
c;3,79102617714780e-01
c;5,76777586790652e-01
c;8,92437924679970e-01
c;8,75505107626360e-01
c;2,61515211613760e-01
c;2,31953010675975e-01
c;6,60197946700855e-01
c;3,62935408866523e-01
c;3,89958141590885e-01
c;3,73247512845703e-02
c;8,99017984830105e-01
c;6,17634365869103e-01
c;3,54325011113673e-01
c;3,16037289325644e-01
c;1,54928921784099e-02
c;4,71922758888795e-02
c;2,14409544959470e-01
c;6,12634522125622e-01
c;1,37717432074207e-01
c;5,17787152403306e-01
c;6,88041439198276e-02
c;6,20593462281516e-01
c;2,69975757504405e-01
c;7,54596470100730e-01
c;5,13705641805391e-01
c;2,29906974624403e-01
c;4,61808850903990e-02
c;3,21504939774241e-01
c;9,02714155755801e-01
c;1,45450533928249e-01
c;7,41640778920693e-01
c;6,94115098332913e-01
c;8,86115756239561e-02
c;7,17593250700870e-01
c;5,76649424351040e-01
c;8,78779894389351e-01
c;9,42355649635527e-01
c;6,68669195109397e-01
c;3,78018170388587e-01
c;4,02457460356309e-02
c;8,19019740877123e-01
c;9,77762644114868e-01
c;4,31992223032858e-01
c;5,48517311979968e-01
c;6,90215565033903e-01
c;6,04645863979365e-01
c;3,16753215548327e-02
c;7,71519977501599e-01
c;7,58644737079627e-01
c;2,76348363821807e-02
c;3,05568829109619e-01
c;3,58239460371998e-01
c;4,53768054424295e-01
c;7,01008352691651e-01
c;9,91350153726836e-01
c;3,79642151324365e-01
c;5,87193916872763e-01
c;7,19097186352359e-01
c;9,07179249417423e-01
c;3,25179870717960e-01
c;9,81990299490023e-01
c;7,78690222037320e-01
c;3,86442413988464e-01
c;6,85431641127433e-01
c;4,44246161112049e-01
c;8,34855034980520e-01
c;7,25607041241126e-01
c;5,97148404856024e-01
c;7,02420140284877e-01
c;4,87621406858088e-01
c;5,42681475065343e-01
c;4,00397823916092e-01
c;3,64566658811105e-01
c;9,50566270325400e-01
c;4,28385243515354e-02
c;5,79944956030156e-01
c;8,34825133811164e-01
c;1,79189649991529e-01
c;1,19022765201427e-01
c;1,82218591630060e-01
c;5,76047549852902e-01
c;9,94094343164575e-01
c;8,56564142491165e-01
c;8,97192799626015e-01
c;4,15386629423606e-01
c;4,50098116836621e-01
c;7,14905295867041e-01
c;3,28545962485592e-01
c;2,93380551831558e-01
c;8,21289945667510e-02
c;3,91697084385742e-01
c;4,19800254356678e-01
c;4,39125574525783e-01
c;1,46129773966109e-01
c;5,13894560590602e-01
c;3,41063850042436e-01
c;7,16515829434863e-01
c;8,16000275404284e-01
c;3,81943446610795e-01
c;6,17502073700310e-01
c;6,81108144853623e-01
c;2,39555757771131e-01
c;1,97542966131910e-01
c;7,51655761883776e-01
c;2,07614939884153e-01
c;9,05865211393525e-01
c;7,47747648378858e-01
c;3,27331870631873e-01
c;7,12840578552819e-01
c;7,20227396277883e-01
c;3,58661283215355e-02
c;9,25222331211436e-01
c;4,38131921765759e-01
c;6,13239775118132e-01
c;2,98618648072055e-01
c;2,86026303541303e-01
c;1,45222019986563e-01
c;2,36502005820443e-01
c;8,79998129650266e-01
c;7,49460115406930e-02
c;5,31658001029977e-01
c;8,06072957902687e-01
c;8,63325013553110e-01
c;8,78751321263162e-01
c;1,26984159413228e-02
c;7,67518954246723e-01
c;7,24907077317142e-01
c;7,86231537684859e-01
c;9,38672131146361e-01
c;8,14958330551153e-01
c;7,34637648780892e-01
c;2,38734576383135e-01
c;7,41951664788981e-01
c;8,65211740643549e-01
c;5,69466537227053e-01
c;8,62810083704132e-01
c;7,50230650701763e-01
c;8,54976921765519e-01
c;2,28333392140905e-01
c;2,51586319530280e-01
c;8,10580738791851e-01
c;1,01763040639035e-01
c;1,44381689663421e-01
c;6,01205765112063e-01
c;7,46882998678367e-02
c;3,69400835798074e-02
c;9,58040086313821e-01
c;9,86835518383591e-01
c;3,18074549033572e-01
c;2,88421751291263e-01
c;2,91213591403118e-01
c;3,02295994849301e-01
c;1,13210775132881e-01
c;6,66217390405810e-01
c;9,47880661462969e-01
c;9,33075796889710e-01
c;8,49893809214852e-01
c;3,13370184333621e-02
c;2,13227641711288e-01
c;7,15861878783494e-01
c;1,13914037904195e-01
c;2,87340013266267e-02
c;5,27155978373406e-01
c;3,45068107294329e-01
c;8,48824102523269e-01
c;3,75005937770100e-01
c;2,68065144872338e-01
c;1,35892106363383e-01
c;7,59138278972468e-01
c;2,18223821096518e-01
c;8,57043176059780e-01
c;6,88901953927806e-02
c;1,56549136926481e-01
c;9,52480498388767e-01
c;2,89021234824210e-01
c;3,71984933617972e-01
c;6,38901691872533e-01
c;8,99940567653551e-01
c;5,71225026531563e-01
c;5,44346536191936e-01
c;5,14518226237378e-01
c;3,94932370011768e-01
c;3,48050860657538e-02
c;6,83812061829446e-02
c;1,34493341062563e-01
c;8,15777982871947e-03
c;6,79983122401176e-01
c;6,88734374663740e-02
c;1,09565783587286e-02
c;8,68549875198212e-01
c;2,57211712861423e-01
c;7,05627404062271e-01
c;6,98290044680058e-01
c;3,31650342931567e-01
c;8,20622611602719e-01
c;8,75449394980575e-01
c;5,45560490604796e-01
c;1,90869863083941e-01
c;9,57668998146736e-01
c;4,24804696625313e-01
c;3,41571309437183e-01
c;9,33742354630290e-01
c;6,49343416631795e-01
c;1,00250125299239e-01
c;6,40328204286541e-01
c;6,75993188302976e-01
c;7,61754561481465e-01
c;1,29276271137586e-01
c;5,37682368518355e-01
c;5,22777522304183e-01
c;1,34473767228782e-01
c;8,59615629823634e-01
c;8,82617524495553e-02
c;9,54092906840228e-01
c;9,58041940280687e-01
c;7,89640345151159e-01
c;6,21181409077616e-01
c;8,02543702935412e-01
c;5,00975077991999e-01
c;5,26553495338014e-01
c;9,00093528900220e-01
c;3,93164137279070e-01
c;9,03541985173284e-01
c;7,28013425731383e-02
c;6,42688393178632e-01
c;5,65127188990688e-01
c;6,74067272987897e-01
c;5,09711121518212e-01
c;1,33534330844622e-01
c;2,20467557478165e-01
c;8,45109956058594e-02
c;9,55831980552362e-01
c;7,50610064800951e-01
c;5,08734800890926e-02
c;1,53275615959924e-01
c;8,55517818595260e-01
c;7,19634215725393e-01
c;1,85314058631247e-01
c;4,19577609802856e-01
c;8,14143772603522e-02
c;6,17073551207944e-02
c;1,32999309441388e-01
c;4,18781107974101e-01
c;4,40224169119221e-01
c;5,74761258047599e-01
c;2,30874680398085e-02
c;1,41715410857127e-01
c;4,80648708916332e-01
c;5,00640073710244e-01
c;3,73777012563551e-01
c;1,50694690212782e-01
c;5,43020572192893e-01
c;5,98291032920987e-01
c;1,31939486519380e-01
c;7,36300268214963e-01
c;9,80794806312678e-01
c;3,68228564039367e-02
c;9,16562949476356e-02
c;5,81254916916673e-01
c;2,65161196925915e-01
c;7,96279143157578e-01
c;5,12667805586851e-02
c;3,33699142293024e-03
c;3,36144952283762e-01
c;8,40781165416613e-01
c;7,77676973939947e-01
c;5,40948347277250e-01
c;5,55294670024833e-01
c;2,50796309874747e-01
c;3,84617753386608e-01
c;3,36005379327573e-01
c;5,64031374633163e-01
c;8,48398638775714e-01
c;3,00109870214551e-01
c;3,94385940625239e-01
c;9,82691822430263e-01
c;9,79445622356993e-01
c;9,81954780437598e-02
c;9,23861368186894e-01
c;8,17713559017823e-01
c;9,07990468957079e-01
c;5,96504048409497e-01
c;9,12267637235142e-01
c;7,27678422702128e-01
c;8,88715114165197e-01
c;6,40320199686961e-01
c;7,54583467360277e-01
c;6,58850597686687e-01
c;7,70946525485415e-01
c;6,60142608163313e-01
c;9,78608968277559e-02
c;7,48705205297470e-01
c;6,99756401251105e-01
c;7,22153050787345e-02
c;3,66268810201995e-02
c;8,48545126552468e-02
c;1,14928480568600e-01
c;9,24663678242410e-01
c;4,47544197684452e-02
c;4,27747392762610e-01
c;9,64363618125125e-01
c;3,21567374606482e-01
c;4,56508227304443e-01
c;3,91327425283410e-01
c;1,87795034645107e-01
c;7,53035753004316e-01
c;5,65755062040567e-01
c;7,88186620749694e-01
c;3,61907639354078e-01
c;9,66832012386438e-02
c;3,20535014132648e-01
c;1,15034072188390e-01
c;4,55406940545770e-01
c;2,62333697344978e-01
c;1,24436159059589e-01
c;9,56501745922463e-01
c;8,38576454261481e-01
c;8,12215207903102e-01
c;9,39443163096872e-01
c;5,26103766434774e-02
c;1,24124737474218e-01
c;1,83662321006657e-01
c;6,85064588301384e-02
c;3,94548612317347e-01
c;4,09427015448540e-01
c;5,59028785143780e-01
c;2,42348758232068e-01
c;4,63513930370678e-01
c;6,40425660496758e-01
c;7,75028522871524e-02
c;4,18060046102453e-01
c;2,55204493995096e-01
c;2,49072776537455e-01
c;3,41212674550438e-02
c;4,84896199961839e-01
c;9,15373291056860e-01
c;2,65369786337022e-01
c;6,84881532815637e-01
c;4,17974256922112e-01
c;5,50758880391878e-01
c;2,21626808771063e-01
c;5,25856835272659e-01
c;8,54325502296134e-03
c;7,82756247618363e-01
c;9,49177184291738e-01
c;2,53512627484996e-01
c;4,13658869003323e-01
c;9,96736768251567e-01
c;5,52821457120257e-01
c;9,30294733257061e-01
c;7,53691379950603e-01
c;8,92323939861289e-01
c;5,91050959459675e-02
c;6,76509510173940e-01
c;8,95994281005778e-01
c;6,98131486852129e-01
c;4,76726659514027e-01
c;5,09694506745996e-02
c;9,66994321267697e-01
c;1,71185063025413e-01
c;4,24454902730623e-02
c;1,61696686251515e-01
c;7,92044680971406e-01
c;7,63405061723284e-01
c;9,29257055025752e-01
c;9,01810805973085e-03
c;8,17832406495681e-01
c;2,24472638327715e-01
c;6,19712650506264e-03
c;5,75433861497390e-01
c;3,64163783627921e-01
c;2,50622256098913e-02
c;9,28443706877107e-01
c;8,92144933109042e-01
c;4,73190793678628e-02
c;1,94526206615607e-03
c;7,86287774740719e-02
c;7,59077159834745e-02
c;1,17140011132898e-01
c;5,64322861980590e-01
c;7,53324307551037e-01
c;3,63339066083361e-01
c;9,52557882658917e-01
c;5,84620998046631e-01
c;3,70589541627851e-01
c;3,88023988317470e-01
c;2,48895730864121e-01
c;2,24305245998570e-01
c;4,69703650596041e-03
c;5,92075590283486e-01
c;8,44969320839613e-01
c;3,51381181830466e-01
c;5,00305230564007e-01
c;4,92615263374433e-01
c;2,83948827931676e-01
c;6,88767585632294e-01
c;4,22370626322381e-01
c;7,34678067623253e-01
c;2,43242683760413e-01
c;2,92639728658759e-01
c;2,62841503785163e-03
c;5,74160464614726e-02
c;4,87223723928518e-01
c;7,75434844025273e-01
c;3,72797735086633e-01
c;9,47544512266504e-01
c;3,54110970839270e-03
c;8,26662237987401e-01
c;3,56484192775046e-01
c;3,14259501213709e-01
c;6,52804404629160e-01
c;9,63294003867645e-01
c;5,27341129579097e-01
c;7,39438881518571e-01
c;4,60652106851010e-04
c;8,17661193135905e-01
c;4,05295097712607e-02
c;7,91936123298280e-01
c;2,55228817283338e-01
c;1,91623420196806e-01
